"nest_id","species","year","long","lat","utm_zone","datum"
"PAJA04","parasitic jaeger",2009,528689,8119408,"17","nad27"
"PAJA04","parasitic jaeger",2014,531115,8093912,"17","nad27"
"PAJA05","parasitic jaeger",2014,527783,8105046,"17","nad27"
"PAJA101","parasitic jaeger",2009,535617,8083948,"17","nad27"
"PAJA102","parasitic jaeger",2009,534282,8085142,"17","nad27"
"PAJA11","parasitic jaeger",2016,534266,8085070,"17","nad27"
"PAJA23","parasitic jaeger",2016,535950,8083621,"17","nad27"
"PAJAAB01","parasitic jaeger",2018,531113,8093912,"17","nad27"
"PAJACC01","parasitic jaeger",2019,541908,8078655,"17","nad27"
"PAJACC02","parasitic jaeger",2019,531118,8093937,"17","nad27"
"PAJADL01","parasitic jaeger",2013,541979,8078697,"17","nad27"
"PAJADL01","parasitic jaeger",2015,541962,8078676,"17","nad27"
"PAJADL01","parasitic jaeger",2017,535932,8084029,"17","nad27"
"PAJAEC01","parasitic jaeger",2011,534231,8085195,"17","nad27"
"PAJAEC02","parasitic jaeger",2011,533270,8085821,"17","nad27"
"PAJAED01","parasitic jaeger",2017,534320,8085053,"17","nad27"
"PAJAED01","parasitic jaeger",2018,527208,8105562,"17","nad27"
"PAJAED01","parasitic jaeger",2019,533135,8085720,"17","nad27"
"PAJAED02","parasitic jaeger",2017,533267,8085704,"17","nad27"
"PAJAJB01","parasitic jaeger",2016,531149,8093938,"17","nad27"
"PAJAJB02","parasitic jaeger",2016,527570,8105241,"17","nad27"
"PAJAMM01","parasitic jaeger",2018,533220,8085729,"17","nad27"
"PAJANB01","parasitic jaeger",2012,533150,8085823,"17","nad27"
"PAJANL01","parasitic jaeger",2019,527314,8105578,"17","nad27"
"PAJAPR01","parasitic jaeger",2013,533164,8085918,"17","nad27"
"PAJAYS01","parasitic jaeger",2018,535571,8083723,"17","nad27"
"PALO01","pacific loon",2009,537559,8122026,"17","nad27"
"PALO01","pacific loon",2015,537497,8122044,"17","nad27"
"PALO01","pacific loon",2019,532220,8117386,"17","nad27"
"PALO01-YS","pacific loon",2016,530245,8118550,"17","nad27"
"PALO01-YS","pacific loon",2018,529038,8115691,"17","nad27"
"PALO02","pacific loon",2019,529321,8118842,"17","nad27"
"PALO02-YS","pacific loon",2018,537494,8122007,"17","nad27"
"PALO03","pacific loon",2019,530242,8118562,"17","nad27"
"PALO1","pacific loon",2012,537555,8122029,"17","nad27"
"PALOACL01","pacific loon",2018,532208,8117404,"17","nad27"
"PEFA_AB01","peregrine falcon",2017,NA,NA,"17","nad27"
"PEFA_AB02","peregrine falcon",2017,NA,NA,"17","nad27"
"PEFA_AB03","peregrine falcon",2017,NA,NA,"17","nad27"
"PEFA_AB04","peregrine falcon",2017,NA,NA,"17","nad27"
"PEFA_FLP01","peregrine falcon",2017,NA,NA,"17","nad27"
"PEFA01","peregrine falcon",2008,NA,NA,"17","nad27"
"PEFA01","peregrine falcon",2009,NA,NA,"17","nad27"
"PEFA01","peregrine falcon",2010,NA,NA,"17","nad27"
"PEFA01","peregrine falcon",2011,NA,NA,"17","nad27"
"PEFA01","peregrine falcon",2013,NA,NA,"17","nad27"
"PEFA01","peregrine falcon",2018,NA,NA,"17","nad27"
"PEFA02","peregrine falcon",2008,NA,NA,"17","nad27"
"PEFA02","peregrine falcon",2010,NA,NA,"17","nad27"
"PEFA02","peregrine falcon",2013,NA,NA,"17","nad27"
"PEFA02","peregrine falcon",2018,NA,NA,"17","nad27"
"PEFA03","peregrine falcon",2008,NA,NA,"17","nad27"
"PEFA03","peregrine falcon",2013,NA,NA,"17","nad27"
"PEFA04","peregrine falcon",2008,NA,NA,"17","nad27"
"PEFA04","peregrine falcon",2013,NA,NA,"17","nad27"
"PEFA104","peregrine falcon",2012,NA,NA,"17","nad27"
"PEFA104","peregrine falcon",2014,NA,NA,"17","nad27"
"PEFA104","peregrine falcon",2015,NA,NA,"17","nad27"
"PEFA104a","peregrine falcon",2019,NA,NA,"17","nad27"
"PEFA106","peregrine falcon",2019,NA,NA,"17","nad27"
"PEFA107","peregrine falcon",2019,NA,NA,"17","nad27"
"PEFA301","peregrine falcon",2014,NA,NA,"17","nad27"
"PEFA302","peregrine falcon",2014,NA,NA,"17","nad27"
"PEFA303","peregrine falcon",2014,NA,NA,"17","nad27"
"PEFA303","peregrine falcon",2015,NA,NA,"17","nad27"
"PEFA402","peregrine falcon",2012,NA,NA,"17","nad27"
"PEFA402","peregrine falcon",2014,NA,NA,"17","nad27"
"PEFA402","peregrine falcon",2015,NA,NA,"17","nad27"
"PEFA403","peregrine falcon",2014,NA,NA,"17","nad27"
"PEFA404","peregrine falcon",2015,NA,NA,"17","nad27"
"PEFAAB01","peregrine falcon",2016,NA,NA,"17","nad27"
"PEFAAB02","peregrine falcon",2016,NA,NA,"17","nad27"
"PEFAAB03","peregrine falcon",2016,NA,NA,"17","nad27"
"PEFAAB04","peregrine falcon",2016,NA,NA,"17","nad27"
"PEFAABKB01","peregrine falcon",2019,NA,NA,"17","nad27"
"PEFAED01","peregrine falcon",2019,NA,NA,"17","nad27"
"PEFAED02","peregrine falcon",2019,NA,NA,"17","nad27"
"PEFAJB01","peregrine falcon",2013,NA,NA,"17","nad27"
"PEFAJB01","peregrine falcon",2016,NA,NA,"17","nad27"
"ROPA01","rock ptarmigan",2014,531984,8100552,"17","nad83"
"ROPT01","rock ptarmigan",2009,533455,8118153,"17","nad27"
"ROPT01","rock ptarmigan",2015,532924,8117254,"17","nad27"
"ROPT01-KC","rock ptarmigan",2016,540372,8120126,"17","nad27"
"ROPT02-YS","rock ptarmigan",2016,532853,8117960,"17","nad27"
"ROSS1","rosss goose",2008,534733,8087660,"17","nad27"
"ROSS2","rosss goose",2008,534865,8087489,"17","nad27"
"ROSS3","rosss goose",2008,534799,8087305,"17","nad27"
"RTLO","red throated loon",2011,541472,8079406,"17","nad27"
"RTLO_AB02","red throated loon",2017,528307,8103776,"17","nad27"
"RTLO_ED01","red throated loon",2017,535016,8092974,"17","nad27"
"RTLO_JB01","red throated loon",2017,528303,8102905,"17","nad27"
"RTLO01","red throated loon",2008,548507,8082284,"17","nad27"
"RTLO01","red throated loon",2009,530528,8118816,"17","nad27"
"RTLO01","red throated loon",2014,535712,8084466,"17","nad27"
"RTLO01","red throated loon",2015,530261,8116860,"17","nad27"
"RTLO01","red throated loon",2019,529099,8115773,"17","nad27"
"RTLO01-AR","red throated loon",2018,536665,8121502,"17","nad27"
"RTLO01-GST","red throated loon",2016,536361,8120925,"17","nad27"
"RTLO01-SC","red throated loon",2017,532471,8118185,"17","nad27"
"RTLO02","red throated loon",2008,533435,8087362,"17","nad27"
"RTLO02","red throated loon",2014,534417,8085258,"17","nad27"
"RTLO02","red throated loon",2015,529266,8118925,"17","nad27"
"RTLO02","red throated loon",2019,529506,8118836,"17","nad27"
"RTLO02-YS","red throated loon",2016,530356,8116628,"17","nad27"
"RTLO02-YS","red throated loon",2017,529614,8119103,"17","nad27"
"RTLO03","red throated loon",2008,540170,8087244,"17","nad27"
"RTLO03","red throated loon",2014,533390,8087347,"17","nad27"
"RTLO03","red throated loon",2019,531275,8117620,"17","nad27"
"RTLO03-SC","red throated loon",2016,531047,8117388,"17","nad27"
"RTLO04","red throated loon",2014,547587,8080024,"17","nad27"
"RTLO04","red throated loon",2019,531195,8117663,"17","nad27"
"RTLO05","red throated loon",2014,544101,8079856,"17","nad27"
"RTLO06","red throated loon",2014,528291,8102903,"17","nad27"
"RTLO07","red throated loon",2014,539478,8087349,"17","nad27"
"RTLO07","red throated loon",2016,535009,8092969,"17","nad27"
"RTLO08","red throated loon",2014,534737,8087542,"17","nad27"
"RTLO09","red throated loon",2014,534513,8090982,"17","nad27"
"RTLO1","red throated loon",2012,534081,8087928,"17","nad27"
"RTLO101","red throated loon",2009,534411,8085233,"17","nad27"
"RTLO101","red throated loon",2015,544116,8080103,"17","nad27"
"RTLO20","red throated loon",2017,541891,8079009,"17","nad27"
"RTLO30","red throated loon",2016,535203,8085377,"17","nad27"
"RTLO33","red throated loon",2016,535696,8084394,"17","nad27"
"RTLO36","red throated loon",2016,547587,8080024,"17","nad27"
"RTLO37","red throated loon",2016,544101,8079856,"17","nad27"
"RTLO37","red throated loon",2017,544122,8080097,"17","nad27"
"RTLO41","red throated loon",2017,534767,8089071,"17","nad27"
"RTLO45","red throated loon",2017,536171,8085141,"17","nad27"
"RTLOAB01","red throated loon",2016,536150,8084900,"17","nad27"
"RTLOAB01","red throated loon",2017,533232,8087271,"17","nad27"
"RTLOAB01","red throated loon",2018,533391,8087349,"17","nad27"
"RTLOAB01","red throated loon",2019,541538,8087181,"17","nad27"
"RTLOAB02","red throated loon",2016,535204,8085385,"17","nad27"
"RTLOAB02","red throated loon",2018,544099,8079863,"17","nad27"
"RTLOAB02","red throated loon",2019,533019,8092198,"17","nad27"
"RTLOAB03","red throated loon",2016,534091,8088011,"17","nad27"
"RTLOAB03","red throated loon",2017,539452,8087339,"17","nad27"
"RTLOAB03","red throated loon",2018,539451,8087354,"17","nad27"
"RTLOAB03","red throated loon",2019,533769,8090846,"17","nad27"
"RTLOAB04","red throated loon",2016,545816,8077505,"17","nad27"
"RTLOAB04","red throated loon",2018,536225,8086169,"17","nad27"
"RTLOAB04","red throated loon",2019,544096,8079861,"17","nad27"
"RTLOAB05","red throated loon",2016,546614,8076026,"17","nad27"
"RTLOAB05","red throated loon",2018,534605,8098225,"17","nad27"
"RTLOAB05","red throated loon",2019,537783,8090303,"17","nad27"
"RTLOAB06","red throated loon",2016,539746,8086834,"17","nad27"
"RTLOAB06","red throated loon",2018,533455,8087334,"17","nad27"
"RTLOAB07","red throated loon",2016,540322,8087120,"17","nad27"
"RTLOAB07","red throated loon",2018,534782,8084886,"17","nad27"
"RTLOAB08","red throated loon",2016,533393,8087352,"17","nad27"
"RTLOAB08","red throated loon",2018,535012,8085391,"17","nad27"
"RTLOAB09","red throated loon",2018,534739,8087541,"17","nad27"
"RTLOACL01","red throated loon",2018,531248,8117675,"17","nad27"
"RTLOACL02","red throated loon",2018,528345,8105427,"17","nad27"
"RTLOACL03","red throated loon",2018,528062,8103501,"17","nad27"
"RTLOAGP01","red throated loon",2018,533015,8092200,"17","nad27"
"RTLOAGP02","red throated loon",2018,536820,8083995,"17","nad27"
"RTLOCC01","red throated loon",2019,541880,8078776,"17","nad27"
"RTLODL01","red throated loon",2015,547881,8078773,"17","nad27"
"RTLODL01","red throated loon",2016,536826,8083975,"17","nad27"
"RTLODL01","red throated loon",2017,533232,8087266,"17","nad27"
"RTLOEC01","red throated loon",2011,533253,8086519,"17","nad27"
"RTLOED01","red throated loon",2016,528691,8100461,"17","nad27"
"RTLOED01","red throated loon",2018,534760,8085550,"17","nad27"
"RTLOED01","red throated loon",2019,536159,8084911,"17","nad27"
"RTLOED02","red throated loon",2017,547594,8080030,"17","nad27"
"RTLOED02","red throated loon",2018,527783,8105259,"17","nad27"
"RTLOED02","red throated loon",2019,534655,8085800,"17","nad27"
"RTLOED03","red throated loon",2017,534257,8085863,"17","nad27"
"RTLOED03","red throated loon",2018,528315,8102947,"17","nad27"
"RTLOED03","red throated loon",2019,534100,8087999,"17","nad27"
"RTLOED04","red throated loon",2017,534743,8087548,"17","nad27"
"RTLOED04","red throated loon",2018,528269,8105489,"17","nad27"
"RTLOED04","red throated loon",2019,534738,8087542,"17","nad27"
"RTLOED05","red throated loon",2018,536158,8084908,"17","nad27"
"RTLOED05","red throated loon",2019,535868,8084417,"17","nad27"
"RTLOED06","red throated loon",2018,534416,8085261,"17","nad27"
"RTLOED06","red throated loon",2019,536818,8083994,"17","nad27"
"RTLOED07","red throated loon",2018,547212,8074420,"17","nad27"
"RTLOED07","red throated loon",2019,534745,8089089,"17","nad27"
"RTLOED08","red throated loon",2018,547478,8074402,"17","nad27"
"RTLOED08","red throated loon",2019,535116,8091665,"17","nad27"
"RTLOED09","red throated loon",2018,545818,8077500,"17","nad27"
"RTLOED09","red throated loon",2019,529701,8097828,"17","nad27"
"RTLOED10","red throated loon",2018,539524,8084701,"17","nad27"
"RTLOED10","red throated loon",2019,545820,8077495,"17","nad27"
"RTLOED11","red throated loon",2018,534146,8090278,"17","nad27"
"RTLOED11","red throated loon",2019,547248,8074408,"17","nad27"
"RTLOED12","red throated loon",2018,541882,8078775,"17","nad27"
"RTLOED12","red throated loon",2019,528059,8103498,"17","nad27"
"RTLOED13","red throated loon",2018,541629,8083504,"17","nad27"
"RTLOED13","red throated loon",2019,528294,8102905,"17","nad27"
"RTLOED14","red throated loon",2018,534743,8089091,"17","nad27"
"RTLOED14","red throated loon",2019,527326,8105385,"17","nad27"
"RTLOED15","red throated loon",2018,534288,8087914,"17","nad27"
"RTLOED15","red throated loon",2019,534817,8085641,"17","nad27"
"RTLOED16","red throated loon",2018,534725,8085721,"17","nad27"
"RTLOED16","red throated loon",2019,534124,8087993,"17","nad27"
"RTLOED17","red throated loon",2018,534786,8085591,"17","nad27"
"RTLOED17","red throated loon",2019,534262,8085871,"17","nad27"
"RTLOED18","red throated loon",2018,534862,8085955,"17","nad27"
"RTLOED18","red throated loon",2019,533245,8087553,"17","nad27"
"RTLOED19","red throated loon",2018,529456,8100872,"17","nad27"
"RTLOGS01","red throated loon",2012,534736,8087543,"17","nad27"
"RTLOJB01","red throated loon",2011,535204,8085383,"17","nad27"
"RTLOJB01","red throated loon",2013,527783,8105202,"17","nad27"
"RTLOJB01","red throated loon",2015,544101,8079867,"17","nad27"
"RTLOJB01","red throated loon",2018,534987,8093032,"17","nad27"
"RTLOJB01","red throated loon",2019,527789,8105307,"17","nad27"
"RTLOJB02","red throated loon",2011,533451,8087327,"17","nad27"
"RTLOJB02","red throated loon",2013,544075,8079891,"17","nad27"
"RTLOJB02","red throated loon",2016,527781,8105259,"17","nad27"
"RTLOJB02","red throated loon",2017,545822,8077511,"17","nad27"
"RTLOJB02","red throated loon",2018,529211,8100979,"17","nad27"
"RTLOJB03","red throated loon",2011,547186,8074429,"17","nad27"
"RTLOJB03","red throated loon",2016,537351,8105481,"17","nad27"
"RTLOJB03","red throated loon",2017,547080,8074380,"17","nad27"
"RTLOJB03","red throated loon",2018,541322,8079595,"17","nad27"
"RTLOJB04","red throated loon",2011,541870,8078768,"17","nad27"
"RTLOJB04","red throated loon",2018,547589,8080022,"17","nad27"
"RTLOJB10","red throated loon",2017,534014,8089267,"17","nad27"
"RTLOJB11","red throated loon",2017,533403,8087338,"17","nad27"
"RTLOJB12","red throated loon",2017,535210,8085382,"17","nad27"
"RTLOJB13","red throated loon",2017,534839,8087057,"17","nad27"
"RTLOJL01","red throated loon",2012,541482,8079410,"17","nad27"
"RTLOKB01","red throated loon",2019,546613,8076022,"17","nad27"
"RTLOKB02","red throated loon",2019,547596,8080028,"17","nad27"
"RTLOMZ01","red throated loon",2019,535203,8085382,"17","nad27"
"RTLOMZ02","red throated loon",2019,539452,8087341,"17","nad27"
"RTLOMZ03","red throated loon",2019,539740,8086829,"17","nad27"
"RTLOMZ04","red throated loon",2019,535074,8085075,"17","nad27"
"RTLONB01","red throated loon",2012,534107,8088237,"17","nad83"
"RTLOPRB01","red throated loon",2013,534413,8085239,"17","nad27"
"RTLOPRB02","red throated loon",2013,534744,8087541,"17","nad27"
"RTLOPRB03","red throated loon",2013,533259,8086557,"17","nad27"
"RTLOPRB04","red throated loon",2013,535203,8085377,"17","nad27"
"RTLOPRB05","red throated loon",2013,534832,8087052,"17","nad27"
"RTLOPRB06","red throated loon",2013,539452,8087339,"17","nad27"
"SACR","sandhill crane",2011,537240,8089865,"17","nad27"
"SACR_JB01","sandhill crane",2017,532057,8094469,"17","nad27"
"SACR-KR-01","sandhill crane",2017,535881,8118615,"17","nad27"
"SACR01","sandhill crane",2007,534671,8116802,"17","nad27"
"SACR01","sandhill crane",2008,537447,8122390,"17","nad27"
"SACR01","sandhill crane",2009,537097,8118965,"17","nad27"
"SACR01","sandhill crane",2010,535292,8118356,"17","nad27"
"SACR01","sandhill crane",2011,532574,8118030,"17","nad27"
"SACR01","sandhill crane",2013,529019,8115709,"17","nad27"
"SACR01","sandhill crane",2014,533779,8118519,"17","nad27"
"SACR01","sandhill crane",2019,536644,8120877,"17","nad27"
"SACR01-SC","sandhill crane",2016,532647,8117775,"17","nad27"
"SACR01a","sandhill crane",2015,533780,8118535,"17","nad27"
"SACR01b","sandhill crane",2015,533779,8118537,"17","nad27"
"SACR02","sandhill crane",2007,538005,8119234,"17","nad27"
"SACR02","sandhill crane",2009,533500,8118644,"17","nad27"
"SACR02","sandhill crane",2010,533009,8118521,"17","nad27"
"SACR02","sandhill crane",2011,530428,8116059,"17","nad27"
"SACR02","sandhill crane",2013,531898,8117296,"17","nad27"
"SACR02","sandhill crane",2014,538577,8108324,"17","nad27"
"SACR02","sandhill crane",2015,530905,8116825,"17","nad27"
"SACR02","sandhill crane",2019,536821,8121071,"17","nad27"
"SACR02-SC","sandhill crane",2016,531366,8117167,"17","nad27"
"SACR03","sandhill crane",2007,531446,8117105,"17","nad27"
"SACR03","sandhill crane",2009,529759,8115357,"17","nad27"
"SACR03","sandhill crane",2010,534220,8118125,"17","nad27"
"SACR03","sandhill crane",2011,534051,8118073,"17","nad27"
"SACR03","sandhill crane",2014,530522,8116012,"17","nad27"
"SACR03","sandhill crane",2019,535446,8117232,"17","nad27"
"SACR03-AV","sandhill crane",2016,535812,8118755,"17","nad27"
"SACR04","sandhill crane",2007,539335,8119956,"17","nad27"
"SACR04","sandhill crane",2009,530574,8116062,"17","nad27"
"SACR04","sandhill crane",2010,536446,8120530,"17","nad27"
"SACR04","sandhill crane",2011,531101,8122717,"17","nad27"
"SACR04","sandhill crane",2014,543766,8080361,"17","nad27"
"SACR04","sandhill crane",2019,530518,8117285,"17","nad27"
"SACR04-YS","sandhill crane",2016,530949,8116888,"17","nad27"
"SACR05","sandhill crane",2009,533568,8119898,"17","nad27"
"SACR05","sandhill crane",2010,533439,8122360,"17","nad27"
"SACR05","sandhill crane",2011,534672,8118854,"17","nad27"
"SACR05","sandhill crane",2019,530904,8116822,"17","nad27"
"SACR05-KC","sandhill crane",2016,537377,8121305,"17","nad27"
"SACR06","sandhill crane",2010,536772,8120006,"17","nad27"
"SACR06","sandhill crane",2011,540972,8121103,"17","nad27"
"SACR06","sandhill crane",2019,531924,8117603,"17","nad27"
"SACR07","sandhill crane",2011,536726,8116729,"17","nad27"
"SACR07","sandhill crane",2019,536785,8120866,"17","nad27"
"SACR08","sandhill crane",2011,529288,8123203,"17","nad27"
"SACR1","sandhill crane",2012,531790,8117902,"17","nad27"
"SACRAB01","sandhill crane",2016,533138,8123721,"17","nad27"
"SACRAB01","sandhill crane",2017,551246,8081625,"17","nad83"
"SACRAB01","sandhill crane",2019,544571,8083835,"17","nad27"
"SACRAB02","sandhill crane",2016,533166,8107710,"17","nad27"
"SACRAB02","sandhill crane",2019,530463,8105257,"17","nad27"
"SACRAB03","sandhill crane",2016,534352,8108063,"17","nad27"
"SACRACL01","sandhill crane",2017,532671,8117872,"17","nad27"
"SACRACL01","sandhill crane",2018,532673,8117785,"17","nad27"
"SACRACL02","sandhill crane",2018,531361,8117074,"17","nad27"
"SACRACL03","sandhill crane",2018,530902,8116774,"17","nad27"
"SACRED01","sandhill crane",2018,529559,8105925,"17","nad27"
"SACRED01","sandhill crane",2019,536338,8109085,"17","nad27"
"SACRED02","sandhill crane",2019,549138,8077908,"17","nad27"
"SACRJB01","sandhill crane",2013,543760,8080363,"17","nad27"
"SACRJB01","sandhill crane",2016,532058,8094469,"17","nad27"
"SEOW01","short eared owl",2008,535434,8119466,"17","nad27"
"SNBU1","snow bunting",2012,535923,8117109,"17","nad27"
